50,650
50,651
50,650
50,650
50,651
50,650
50,650
50,650
50,651
50,651
50,651
50,651
50,650
50,650
50,650
50,649
50,651
50,651
50,651
50,651
50,650
50,650
50,651
50,650
50,651
50,650
50,651
50,650
50,651
50,652
50,651
50,650
50,651
51,651
50,651
50,650
50,651
50,651
50,651
50,650
50,650
50,651
50,650
50,650
50,650
50,651
50,651
50,651
50,650
50,650
50,651
50,650
51,651
50,651
50,651
50,650
50,650
50,651
50,651
50,651
50,651
50,650
50,651
50,651
50,651
50,650
50,651
50,650
50,651
50,651
50,651
50,650
50,650
50,650
50,650
50,651
50,650
50,651
50,650
50,650
50,651
50,650
50,651
50,651
50,650
50,650
50,650
50,651
50,650
50,651
50,650
50,651
50,650
50,651
50,651
50,650
50,650
50,651
50,651
50,650
50,650
50,650
50,650
50,650
50,651
50,650
50,650
50,650
50,650
50,650
50,650
50,651
50,650
50,651
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,651
50,651
50,651
50,650
50,651
50,650
50,651
50,650
50,651
50,650
50,651
50,650
50,651
50,650
50,651
50,650
50,650
50,651
50,650
50,650
50,651
50,650
50,651
50,650
50,650
50,650
50,651
50,650
50,650
50,651
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,651
50,650
50,650
50,650
50,651
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,651
50,651
50,651
50,650
50,651
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,649
50,650
50,650
50,650
50,651
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,651
50,649
50,650
50,650
50,650
50,650
50,650
50,651
50,650
50,650
50,650
50,650
50,650
50,650
50,651
50,650
50,651
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,651
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,649
50,650
50,650
50,650
50,650
50,650
50,649
50,650
50,650
50,650
50,650
50,650
50,649
50,650
50,650
50,650
50,650
50,650
50,650
50,649
50,650
50,650
50,650
50,650
50,650
50,650
50,649
50,650
50,650
50,650
50,650
50,650
50,649
50,650
50,650
50,650
50,649
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,649
50,650
50,650
50,650
50,650
50,649
50,650
50,650
50,649
50,650
50,649
50,649
50,650
50,649
50,649
50,649
50,650
50,649
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,650
50,649
50,649
50,650
50,649
50,649
50,650
50,650
50,650
50,650
50,650
50,649
50,649
50,650
50,649
50,649
50,649
50,650
50,650
50,649
50,650
50,650
50,650
50,650
50,650
50,649
50,650
50,650
50,650
50,650
50,649
50,650
50,649
50,650
50,649
50,649
50,649
50,650
50,649
50,649
50,650
50,649
50,650
50,649
50,649
50,649
50,649
50,649
50,650
50,650
50,649
50,650
50,649
50,649
50,649
50,649
50,649
50,650
50,650
50,650
50,650
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,650
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
50,649
49,649
50,649
50,649
50,649
50,648
50,650
50,649
50,649
50,649
50,649
50,649
50,648
50,649
50,649
50,649
50,649
50,649
50,648
50,649
50,649
50,650
50,649
50,649
49,648
50,649
50,649
50,649
50,649
49,649
50,649
50,649
50,649
50,649
50,649
50,649
49,649
49,648
49,649
50,648
50,649
50,649
49,649
49,649
50,649
50,649
50,649
50,649
50,649
50,649
49,648
49,649
50,648
50,648
50,649
49,649
50,649
49,649
50,648
49,649
50,649
49,649
50,648
49,649
49,649
49,649
50,649
49,649
50,649
49,649
50,649
49,649
50,648
50,648
50,648
50,649
50,648
50,648
49,648
49,648
49,648
49,647
50,648
50,648
50,648
49,649
50,648
49,648
49,648
50,648
49,648
49,648
49,648
49,648
49,648
49,649
49,648
50,648
48,648
50,648
49,648
49,648
49,648
49,648
49,648
50,648
50,648
50,648
48,648
50,648
49,648
49,648
50,648
50,648
49,648
49,648
49,648
49,648
49,648
49,648
49,648
49,648
50,648
50,648
49,648
49,649
49,648
49,648
49,648
49,648
50,647
49,648
49,648
49,648
49,648
49,647
49,648
49,647
49,648
49,648
49,647
48,648
48,647
49,647
49,648
49,647
49,647
48,648
49,647
49,647
49,648
49,647
49,647
49,648
49,647
49,648
49,648
49,648
49,648
49,647
49,648
48,647
50,648
49,648
49,647
48,648
48,648
48,647
49,647
48,647
48,648
49,647
49,647
49,647
48,647
49,647
49,648
49,647
48,647
49,647
49,647
48,647
49,647
48,648
49,647
49,647
49,647
49,647
48,648
49,647
48,647
49,647
48,647
48,647
49,646
49,647
49,647
48,646
48,647
48,647
48,646
48,647
48,647
49,647
48,646
48,647
48,647
49,647
48,646
48,646
48,647
48,647
48,647
49,647
48,646
48,646
49,647
49,647
48,647
48,647
48,647
48,646
49,647
48,646
48,647
48,647
48,646
48,646
48,647
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,645
48,646
48,646
48,646
48,646
48,646
48,646
48,646
48,645
48,646
48,646
48,646
48,645
48,646
48,646
48,645
48,646
48,645
48,645
48,645
47,645
48,645
48,646
48,645
48,645
48,645
48,645
48,645
48,645
47,645
48,646
48,645
48,645
48,645
48,645
47,645
48,645
47,645
48,646
48,645
48,645
48,646
47,645
48,645
47,645
48,645
48,645
48,645
47,645
48,645
47,645
48,645
48,645
47,645
47,645
47,645
47,645
47,645
48,645
47,644
47,645
47,645
48,645
48,645
48,645
47,644
47,645
48,645
48,644
47,645
48,644
47,645
47,645
47,644
47,644
47,644
47,645
47,644
47,645
47,644
47,644
47,645
47,645
46,645
46,644
47,644
47,645
47,644
47,644
47,645
47,644
47,645
46,644
46,644
47,645
46,644
47,645
47,644
47,645
46,644
46,645
46,645
46,644
47,644
47,644
47,644
46,644
46,644
47,644
46,644
46,644
46,644
46,644
46,644
47,644
47,645
46,644
46,645
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
47,644
46,644
46,644
46,644
46,644
46,645
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
46,644
45,644
45,643
46,644
46,644
45,644
45,643
45,643
45,644
46,644
45,644
45,644
45,643
45,644
45,644
45,644
45,643
45,644
45,644
45,643
45,644
46,644
46,643
45,644
45,644
45,644
45,643
45,644
45,644
45,644
45,643
45,643
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,644
45,645
45,644
45,644
45,645
45,645
45,644
45,645
44,644
45,644
45,645
45,645
45,644
44,644
44,645
44,645
45,644
45,645
44,644
44,645
44,645
44,645
44,645
44,646
44,645
44,645
44,645
44,645
44,645
44,645
44,645
44,645
44,645
44,645
44,645
44,645
44,645
44,645
43,646
43,646
43,647
43,646
44,646
43,646
43,646
43,646
43,646
43,646
43,646
43,646
43,646
43,646
43,646
43,647
43,647
43,647
43,647
43,647
43,647
43,647
43,647
43,647
43,647
43,647
43,647
42,648
43,647
43,648
43,647
43,647
43,648
43,648
43,648
43,648
43,648
43,647
43,648
43,648
43,648
43,648
43,648
43,648
42,649
42,649
42,649
43,648
42,649
42,648
42,649
43,649
42,649
42,649
43,649
42,649
42,649
42,650
42,649
42,650
42,649
42,650
42,649
42,649
41,649
42,650
42,650
42,650
42,650
42,650
41,650
41,651
42,650
42,650
42,650
41,650
42,650
41,650
41,650
41,650
41,650
42,650
41,651
42,651
42,651
42,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,652
41,651
41,652
41,651
41,652
41,652
41,651
41,651
41,651
41,652
41,651
41,651
41,652
41,652
41,651
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,651
41,652
41,652
41,652
41,652
41,652
41,652
41,651
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,651
41,651
41,651
41,652
41,652
41,652
41,652
41,651
41,652
41,652
41,652
41,652
41,652
41,652
41,651
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,651
41,652
41,652
41,652
41,652
41,651
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,652
41,651
41,652
41,651
41,652
41,652
41,652
41,652
41,652
41,651
41,652
41,651
41,651
41,651
41,652
41,652
41,652
41,651
41,652
41,651
41,651
41,652
41,651
41,652
41,652
41,651
41,651
41,652
41,651
41,652
41,651
41,652
41,652
41,651
41,652
41,651
41,652
41,652
41,652
41,651
41,652
41,652
41,651
41,651
41,652
41,652
41,652
41,651
41,652
41,651
41,652
41,652
41,652
41,652
41,652
41,651
41,652
41,651
41,651
41,651
41,652
41,652
41,651
41,651
41,652
41,652
41,651
41,652
41,652
41,652
41,652
41,652
41,652
41,651
41,652
41,652
41,652
41,652
41,652
41,651
41,651
41,652
41,651
41,652
41,652
41,651
41,651
41,651
41,652
41,652
41,652
41,651
41,652
41,652
41,652
41,652
41,652
41,652
41,651
41,651
41,652
41,652
41,651
41,651
41,651
41,651
41,651
41,652
41,651
41,651
41,651
41,652
41,652
41,652
41,652
41,651
41,652
41,651
41,652
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,651
41,652
41,652
41,652
41,651
41,651
41,651
41,652
41,651
41,652
41,651
41,651
41,652
41,651
41,651
41,651
41,652
41,651
41,652
41,652
41,652
41,651
41,651
41,651
41,651
41,651
41,651
41,652
41,652
41,652
41,651
41,652
41,651
41,651
41,651
41,651
41,651
41,651
41,652
41,651
41,651
41,651
41,651
41,652
41,651
41,651
41,651
41,651
41,652
41,651
41,651
41,651
41,652
41,652
41,652
41,651
41,652
41,651
41,651
41,652
40,652
41,651
41,651
41,651
41,651
41,651
41,652
41,651
41,651
41,651
41,652
41,652
41,651
41,651
41,652
41,652
41,651
41,651
41,652
41,652
41,652
41,652
41,651
41,651
41,652
41,652
41,652
41,651
41,652
41,652
41,652
41,651
41,652
41,651
41,651
41,651
41,652
41,651
41,652
41,651
41,651
41,651
41,651
41,652
41,652
41,651
41,652
41,652
41,652
41,652
41,652
41,651
41,652
41,651
41,651
41,652
41,651
41,652
41,652
40,651
41,651
41,651
41,652
40,652
41,652
40,651
41,651
41,651
41,651
41,651
41,651
41,651
40,651
40,651
41,652
41,651
41,651
41,651
41,651
41,651
40,651
41,651
41,652
41,651
41,652
40,651
40,651
40,651
41,652
41,651
40,651
41,651
41,651
41,651
41,651
40,651
41,651
41,651
41,651
41,651
41,651
41,651
40,651
41,651
41,651
41,651
40,651
40,651
41,651
41,651
41,651
41,650
41,651
41,651
40,651
40,651
41,651
40,651
40,652
41,651
41,651
40,651
41,651
40,651
41,651
41,651
41,651
41,651
41,651
41,651
41,650
40,651
40,651
41,651
40,650
41,650
40,650
40,651
41,651
41,651
40,650
41,651
40,651
41,651
41,651
41,651
40,651
40,651
41,651
40,651
40,651
40,650
40,650
40,650
40,650
40,651
40,651
40,651
40,651
41,650
41,651
40,651
41,651
40,650
40,651
40,651
40,651
40,650
40,651
40,650
40,651
40,651
40,650
40,651
41,650
40,651
40,651
40,650
41,650
40,651
40,650
40,650
40,651
41,651
41,650
41,651
40,651
41,651
40,650
40,650
40,650
40,650
41,650
40,650
40,650
41,650
40,651
40,650
40,650
40,650
40,651
41,650
41,650
40,650
40,651
40,650
40,650
40,651
40,650
40,650
40,650
40,650
40,651
40,650
40,650
40,650
40,650
